year,yearRange,make,model,floorplan,field,currentValue
,2023-2025,entegra,aspire,44Z,garageLengthFt,
,2023-2025,entegra,aspire,44Z,garageWidthFt,
,2023-2025,entegra,aspire,44Z,garageHeightIn,
,2023-2025,entegra,aspire,44Z,garageCapacityLbs,
,2023-2025,entegra,aspire,44Z,rampPatioLbs,
,2023-2025,entegra,aspire,44Z,fuelStationGal,
,2023-2025,entegra,aspire,44Z,axles,
,2023-2025,entegra,aspire,44Z,tireSize,
,2023-2025,entegra,aspire,44Z,slideouts,
,2025-2027,entegra,emblem,36B,uvwLbs,
,2025-2027,entegra,emblem,36B,length,
,2025-2027,entegra,emblem,36B,exteriorHeightIn,
,2025-2027,entegra,emblem,36B,exteriorWidthIn,
,2025-2027,entegra,emblem,36B,interiorHeightIn,
,2025-2027,entegra,emblem,36B,sleeps,
,2025-2027,entegra,emblem,36B,dryWeightLbs,
,2025-2027,entegra,emblem,36B,hitchLbs,
,2025-2027,entegra,emblem,36B,fuelCapacityGal,
,2025-2027,entegra,emblem,36B,freshWater,
,2025-2027,entegra,emblem,36B,grayWater,
,2025-2027,entegra,emblem,36B,blackWater,
,2025-2027,entegra,emblem,36B,propaneLbs,
,2025-2027,entegra,emblem,36B,propaneGal,
,2025-2027,entegra,emblem,36B,waterHeaterGal,
,2025-2027,entegra,emblem,36B,cargoLbs,
,2025-2027,entegra,emblem,36B,garageLengthFt,
,2025-2027,entegra,emblem,36B,garageWidthFt,
,2025-2027,entegra,emblem,36B,garageHeightIn,
,2025-2027,entegra,emblem,36B,garageCapacityLbs,
,2025-2027,entegra,emblem,36B,rampPatioLbs,
,2025-2027,entegra,emblem,36B,fuelStationGal,
,2025-2027,entegra,emblem,36B,axles,
,2025-2027,entegra,emblem,36B,tireSize,
,2025-2027,entegra,emblem,36B,slideouts,
,2025-2027,entegra,emblem,36H,uvwLbs,
,2025-2027,entegra,emblem,36H,length,
,2025-2027,entegra,emblem,36H,exteriorHeightIn,
,2025-2027,entegra,emblem,36H,exteriorWidthIn,
,2025-2027,entegra,emblem,36H,interiorHeightIn,
,2025-2027,entegra,emblem,36H,sleeps,
,2025-2027,entegra,emblem,36H,dryWeightLbs,
,2025-2027,entegra,emblem,36H,hitchLbs,
,2025-2027,entegra,emblem,36H,fuelCapacityGal,
,2025-2027,entegra,emblem,36H,freshWater,
,2025-2027,entegra,emblem,36H,grayWater,
,2025-2027,entegra,emblem,36H,blackWater,
,2025-2027,entegra,emblem,36H,propaneLbs,
,2025-2027,entegra,emblem,36H,propaneGal,
,2025-2027,entegra,emblem,36H,waterHeaterGal,
,2025-2027,entegra,emblem,36H,cargoLbs,
,2025-2027,entegra,emblem,36H,garageLengthFt,
,2025-2027,entegra,emblem,36H,garageWidthFt,
,2025-2027,entegra,emblem,36H,garageHeightIn,
,2025-2027,entegra,emblem,36H,garageCapacityLbs,
,2025-2027,entegra,emblem,36H,rampPatioLbs,
,2025-2027,entegra,emblem,36H,fuelStationGal,
,2025-2027,entegra,emblem,36H,axles,
,2025-2027,entegra,emblem,36H,tireSize,
,2025-2027,entegra,emblem,36H,slideouts,
,2025-2027,entegra,emblem,36U,uvwLbs,
,2025-2027,entegra,emblem,36U,length,
,2025-2027,entegra,emblem,36U,exteriorHeightIn,
,2025-2027,entegra,emblem,36U,exteriorWidthIn,
,2025-2027,entegra,emblem,36U,interiorHeightIn,
,2025-2027,entegra,emblem,36U,sleeps,
,2025-2027,entegra,emblem,36U,dryWeightLbs,
,2025-2027,entegra,emblem,36U,hitchLbs,
,2025-2027,entegra,emblem,36U,fuelCapacityGal,
,2025-2027,entegra,emblem,36U,freshWater,
,2025-2027,entegra,emblem,36U,grayWater,
,2025-2027,entegra,emblem,36U,blackWater,
,2025-2027,entegra,emblem,36U,propaneLbs,
